id,archivo_origen,offset_inicio,offset_fin,longitud_original_bytes,texto_original,texto_traducido,notas,estado
sys_00205,sys.bin,115328,115442,114,Y<FFFF><FFFF><FF08> <C0FF><FFDF><0400>   <F808>       <C606>            ]<0030><FF43><8F00> <F40C>Z<0D00>] <FC44><8F00> <F40C>Q<0F00>] <FE44><8F00> <F40C>U<0F00>],,carácter repetido dominante (probable relleno gráfico),revisar
sys_00206,sys.bin,115768,117730,1962, <0030><6F00>                                                          <0030><6F00>  <0050><6F00>                                                          <0060><5F00>  <0060><3F00>                                                          <0060><3F00>  <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800>  <10FC><FFFF><0C00> <0060><CF00>  ^<07F4><0C00>  <0400>  <80CF>U<0C00>     <F32F>U<0C00>     <FD08>U<0C00>                             <0070><AF00>  <0090><AF00>   <0400>   <0500>                                                  <00A0><9F00>  <00A0><7F00>   <0500>   <0400>                                                  !<6F00>  1<5F00>   <0400>  <0010><0500>                                                  2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                                  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00207,sys.bin,117816,119866,2050, <0030><6F00>                                                          <0030><6F00>  <0050><6F00>                                                          <0060><5F00>  <0060><3F00>                                                          <0060><3F00>  <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00>  T<0800>  <10FC><FFFF><0C00> <0060><CF00>  ^<07F4><0C00>  <0400>  <80CF>U<0C00>     <F32F>U<0C00>     <FD08>U<0C00>                             <0070><AF00>  <0090><AF00>   <0400>   <0500>                                                  <00A0><9F00>  <00A0><7F00>   <0500>   <0400>                                                  !<6F00>  1<5F00>   <0400>  <0010><0500>                                                  2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00>  W<0D00>  <0040>`  <0040>`                                                                       <0044>       <92FF><0300>     $<FF4D>  <0084><8804>  <30FF><6C02>  <A0FF><FD5F>  <B0FF><FF6F>  <804B><40CF>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00208,sys.bin,120256,120818,562,                                         <2087><7801>  <8402><1068>  <F3FF><FF1F>  <F804><A0CF>  <4005><E44F>  <F804><F7CF>                          <0024><4100>      ^<DF00>      <8442><2448>  <8204><5028>  <F804><C08F>  <F408><D01F>  <F804><F88F>  <F408><F30B>                                          <8288><8848>  <8800><2068>  <F4FF><FF8F>  <FF06><A0CF>  <F404><408F>  <FF0E><F2CF>                                          <8600><4028>      <FC00><804F>      <FC00><804F>  T<0800>  <0050><E9CF>  <F40B>X<0800> <60FF><6DCF>  <F408>U<0800> <F09F><10CF>  <F10D>Z<0700> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00209,sys.bin,122656,122866,210,Q<FF4F>  !<0F00>U<0800> <804F>  !<0F00>U<0800>                                         <8204>   <2088><4800>  <F408>   <F6FF><FF0A>  <F408>   <E718><A16F>  <F40B>T<0C00> <C00F>Y<0400> <F408>R<0C00> <C00F>Y<0400> <F30E>W<0A00> <C00F>Y<0400> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00210,sys.bin,122872,122994,122, <C00F>Y<0400> <10FC><FF6F>  <C00F>Y<0400> <0020><4400>                      <C00F>T<0C00> <F709>   <C00F>Q<0C00> <F808>   <C00F>V<0A00> <F60B><0013>  ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00211,sys.bin,123000,123200,200, <F1AF><C5FF>  <C0AF><FF9F>  <30FC><FF3E>  <C00F><4101>  <0020><3400>  <C00F>       <6008>       <0080><4F00>  <60AF><A04F>  <0080><4F00>  _<F50C>  <0080><4F00>  W<FF04>  <0080><4F00>  A<CF00>  <0080><4F00>  !<4F00>      U<0C00>      ]<0400>      <0068>  ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00212,sys.bin,123240,123378,138," ^<FE06> ]<5AFB><FF58><FD06> <A07F><F23F> ""<FFCC><BFFE><9F00> <F60B><50DF>` <2180><4F30>      <0080><4F00>      <0040><2800>      <F408>0  <F409><508F>  <F408>0  <F49F><F88F>  <F408>0  <D0FF><FF8F>  ",,carácter repetido dominante (probable relleno gráfico),revisar
sys_00213,sys.bin,123928,124856,928, <0061><8888>  <CF60><FFFD><5F00> <50FF><FFFF>  <CFF1><3F30><FF00> <C05F>]                                                          <0030><6F00>  <0050><6F00>                                                          <0060><5F00>  <0060><3F00>                                                          <0060><3F00>  <0090><3F00>                                                          <00A0><2D00>  <00A0><1D00>                                                          <00A1><1D00>  2<1C00>                                                          2<0A00>  2<0A00>                                                          4<0A00> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00214,sys.bin,124936,125768,832, <A08F>]   <3024>                      <0070><AF00>  <0090><AF00>   <0400>   <0500>                                                  <00A0><9F00>  <00A0><7F00>   <0500>   <0400>                                                  !<6F00>  1<5F00>   <0400>  <0010><0500>                                                  2<5F00>  2<3F00>  <0010><0300>  <0010><0300>                                                  S<3F00>  S<2F00>  <0010><0300>  <0030><0300>                                                  T<2E00>  U<1D00>  <0030>`  <0030>`                                                  V<1D00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00215,sys.bin,126528,126640,112,             <0060><0600>      !<0C00>      !<0C00>      !<0C00>      !<0C00>      !<0C00> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00216,sys.bin,126782,126896,114,          <0080><0400>  <0080><0400>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800>  Q<0800> ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00217,sys.bin,127560,127684,124, !<0C00>      !<0C00>      !<0C00>      !<0C00>      !<0C00>      !<0C00>      <0090><0900>          !,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00218,sys.bin,127694,127808,114,  !<0C00>  Q<0C00>  !<0C00>  Q<0C00>  !<0C00>  Q<0C00>  !<0C00>  Q<0C00>  !<0C00>  Q<0C00>  <0090><0900>  !<0900>         ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00219,sys.bin,128704,128816,112,         <0040><0200>  <0080><0600>  <0080><0400>  Q<0C00>  <0080><0400>  Q<0C00>  <0080><0400>  Q<0C00>  <0080><0400>  Q<0C00>  <0080><0400>  Q<0C00> ,,sin palabras reconocibles (probable gráfico/opcode),revisar
sys_00220,sys.bin,128832,128944,112,         <0080><0400>      Q<0800>      Q<0800>      Q<0800>      Q<0800>      Q<0800>     ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00221,sys.bin,129616,129728,112, <0040><0800>  !<0C00>  <0040><0800>  !<0C00>  <0040><0800>  !<0C00>  <0040><0800>  !<0C00>  <0040><0800>  !<0C00>  <0030><0600>  <0090><0900>         ,,carácter repetido dominante (probable relleno gráfico),revisar
sys_00222,sys.bin,129864,136240,6376, W<0D00>  Q<0800>  <0040>`  Q<0800>      Q<0800>      Q<0800>      Q<0800>      !<0600>                                                                      <00A0><1D00>  <00A1><1D00>                                                          2<1C00>  2<0A00>                                                          2<0A00>  4<0A00>                                                          T<0800>  T<0600>                                                          T<0600>  W<0600>                                                          W<0400>  W<0300>                                                          X<0300>  K<0300>                                                          ;`  ;`  2<3F00>  S<3F00>  <0010><0300>  <0010><0300>                                                  S<2F00>  T<2E00>  <0030><0200>  <0030>`                                                  U<1D00>  V<1D00>  <0030>`  <0040>`                                                  W<0D00>  W<0B00>  <0040>   <0040>                                                   Y<0A00>  Z<0900>  <0040>   <0060>                                                   [<0900>  [<0600>  <0040>   <0040>                                                   ^<0600>  ^<0500>  <0040>   <0041>                                                   <10FD><0500>  <20FD><0300>  <0031>   <0031>                                                                                                           <00A0><1D00>  <00A1><1D00>                                                          2<1C00>  2<0A00>                                                          2<0A00>  4<0A00>                                                          T<0800>  T<0600>                                                          T<0600>  W<0600>                                                          W<0400>  W<0300>                                                          X<0300>  K<0300>                                                          ;`  ;`  2<3F00>  S<3F00>  <0010><0300>  <0010><0300>                                                  S<2F00>  T<2E00>  <0030><0200>  <0030>`                                                  U<1D00>  V<1D00>  <0030>`  <0040>`                                                  W<0D00>  W<0B00>  <0040>   <0040>                                                   Y<0A00>  Z<0900>  <0040>   <0060>                                                   [<0900>  [<0600>  <0040>   <0040>                                                   ^<0600>  ^<0500>  <0040>   <0041>                                                   <10FD><0500>  <20FD><0300>  <0031>   <0031>                                                                                                           <00A0><1D00>  <00A1><1D00>                                                          2<1C00>  2<0A00>                                                          2<0A00>  4<0A00>                                                          T<0800>  T<0600>                                                          T<0600>  W<0600>                                                          W<0400>  W<0300>                                                          X<0300>  K<0300>                                                          ;`  ;`  2<3F00>  S<3F00>  <0010><0300>  <0010><0300>                                                  S<2F00>  T<2E00>  <0030><0200>  <0030>`                                                  U<1D00>  V<1D00>  <0030>`  <0040>`                                                  W<0D00>  W<0B00>  <0040>   <0040>                                                   Y<0A00>  Z<0900>  <0040>   <0060>                                                   [<0900>  [<0600>  <0040>   <0040>                                                   ^<0600>  ^<0500>  <0040>   <0041>                                                   <10FD><0500>  <20FD><0300>  <0031>   <0031>                                                  <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>        <FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFBF><FFCF><FFDF><FFEF><FFFF>,,baja densidad de texto (posible mezcla con datos),revisar
sys_00223,sys.bin,136324,169248,32924,  <3000> <4000> <4080>   ``<0300>`<4000>                                                                <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                                                                           <00B0><2D00>  <00A2><2D00>                                                          #<2C00>  3<0B00>                                                          3<0B00>  5<0B00>                                                          U<0900>  U<0700>                                                          U<0700>  X<0700>                                                          X<0500>  X<0400>                                                          Y<0400>  L<0400>                                                          <<0200>  <<0200>  3<4F00>  T<4F00>  <0020><0400>  <0020><0400>                                                  T<3F00>  U<3E00>  <0040><0300>  <0040><0200>                                                  V<2D00>  W<2D00>  <0040><0200>  <0050><0200>                                                  X<0D00>  X<0B00>  <0050>   <0050>                                                   Z<0B00>  [<0A00>  <0050>   <0070>                                                   \<0A00>  \<0700>  <0050>   <0050>                                                   ^<0700>  ^<0600>  <0050>   <0052>                                                   <20FD><0600>  <30FD><0400>  <0042>   <0042>                                                  <0500> <7000> <7000> <1000> <3000> <0200> <1000>`<1000><1000>`<0200>  <3000> <4000> <6000>   <0200>`<0300>`<4000>       <FF0F><FF0F><FF1F><FF2F><FF3F><FF4F><FF5F><FF6F><FF7F><FF8F><FF9F><FFAF><FFCF><FFDF><FFEF><FFFF>,,baja densidad de texto (posible mezcla con datos),revisar
